order_id,order_time,delivery_time,origin_hub,destination_lat,destination_lon,distance_km,parcel_weight_kg,vehicle_id,delivery_status,order_date,vehicle_id_telemetry,traffic_index,inventory_units,is_cancelled,order_hour
ORD143558,2025-01-04 08:00:00,2025-01-04 09:55:35.003381124,hub_2,0.08077296196789518,0.2855755131214437,-1.11482234926553,-0.5349736647647744,V049,on-time,2025-01-04,V049,-0.483540394252984,1177.0,False,8
ORD143559,2025-01-07 23:00:00,2025-01-08 01:13:38.679097911,hub_1,0.8333091665245647,0.40879936038305686,-0.44733052078518204,-0.294944113156137,V007,on-time,2025-01-07,V007,1.2986132847771592,9590.0,False,23
ORD143560,2025-01-04 14:00:00,2025-01-04 16:12:57.650823536,hub_1,0.09765793879812179,0.07529818722258597,-0.10385865958055411,0.12972353591524177,V083,on-time,2025-01-04,V083,0.8150924475318745,4321.0,False,14
ORD143561,2025-01-06 14:00:00,2025-01-06 17:07:00.625704121,hub_2,0.22831245247608933,0.09749729736768131,-0.1891675100845669,3.864120000250473,V012,on-time,2025-01-06,V012,-0.9262400033040672,3875.0,False,14
ORD143562,2025-01-07 15:00:00,2025-01-07 16:31:28.684569878,hub_3,0.637250125607693,0.5961673203760824,-0.73815403470317,-0.3044028945745723,V050,on-time,2025-01-07,V050,-0.23504996697126787,8286.0,False,15
ORD143563,2025-01-01 23:00:00,2025-01-02 02:36:30.801229884,hub_3,0.9303203398863928,0.4236291594657473,0.3981040105389576,0.6716473747901465,V055,on-time,2025-01-01,V055,0.6184908293382853,2460.0,False,23
ORD143564,2025-01-01 00:00:00,2025-01-01 02:32:43.949964620,hub_3,0.13468428302065405,0.4891887842487108,-0.5172220383330263,2.3712381256677997,V084,on-time,2025-01-01,V084,0.6045818011361723,2460.0,False,0
ORD143565,2025-01-05 14:00:00,,hub_1,0.4390592775962645,0.5990489499859564,-0.849684954697531,-0.5485271296782094,V013,cancelled,2025-01-05,V013,-1.3635612505169425,1142.0,True,14
ORD143566,2025-01-02 22:00:00,2025-01-03 01:24:04.234513219,hub_2,0.2970837816402039,0.8534407916847613,1.441046756499553,-0.7732884903555141,V081,late,2025-01-02,V081,1.092029378149268,7294.0,False,22
ORD143567,2025-01-08 10:00:00,2025-01-08 13:26:59.915794124,hub_2,0.48007599711127824,0.23623915115365435,1.4600947043409154,-0.3070226208107764,V040,on-time,2025-01-08,V040,0.08986643764965294,5493.0,False,10
ORD143568,2025-01-02 11:00:00,2025-01-02 13:39:20.574350240,hub_1,0.43817082580984845,0.04326005798429833,-0.6697573197015224,-0.0857627684225755,V087,on-time,2025-01-02,V087,-0.6994658366876364,4031.0,False,11
ORD143569,2025-01-07 10:00:00,2025-01-07 13:25:54.718018680,hub_1,0.5776070914828679,0.4967459265665184,-0.3235407084940582,1.5664498573917323,V082,on-time,2025-01-07,V082,0.35595392137231985,9590.0,False,10
ORD143570,2025-01-02 17:00:00,2025-01-02 20:21:26.609100066,hub_1,0.04270731684682261,0.5696265808956014,0.2382917745722057,-0.5634893228640842,V050,on-time,2025-01-02,V050,0.8572943497776772,4031.0,False,17
ORD143571,2025-01-04 03:00:00,2025-01-04 05:36:20.814514380,hub_1,0.8290482559843753,0.04379292020189496,-1.57388162151087,-1.1296659443827373,V030,on-time,2025-01-04,V030,1.0933950642495964,4321.0,False,3
ORD143572,2025-01-04 17:00:00,2025-01-04 18:41:03.257006226,hub_3,0.033048358401451594,0.13173517390691813,-0.9780304760633239,-0.12104451368958247,V090,on-time,2025-01-04,V090,-0.9752621770108029,9803.0,False,17
ORD143573,2025-01-04 16:00:00,2025-01-04 19:56:02.291114666,hub_2,0.5724316686174262,0.8764615693087308,-1.281689590115893,1.804467931118314,V080,on-time,2025-01-04,V080,1.7559398412245666,1177.0,False,16
ORD143574,2025-01-03 19:00:00,2025-01-03 21:47:31.586274913,hub_2,0.8140986044124645,0.013276983852392732,-1.149065037791763,0.35103582546583323,V081,on-time,2025-01-03,V081,-0.07490204276314918,8701.0,False,19
ORD143575,2025-01-03 21:00:00,2025-01-04 00:48:29.845641128,hub_2,0.11526121954847923,0.7966578082638875,-0.0005805454997941402,-0.34341162140319476,V070,on-time,2025-01-03,V070,1.0017780374194845,8701.0,False,21
ORD143576,2025-01-05 13:00:00,2025-01-05 17:19:58.300535409,hub_3,0.6817722316149286,0.699848832862699,1.01957281303336,0.05267615468524632,V014,late,2025-01-05,V014,0.8163582273635622,1198.0,False,13
ORD143577,2025-01-06 05:00:00,2025-01-06 08:52:05.418897531,hub_3,0.21035560681566778,0.9544539562390355,-1.2343446898804475,2.1337911284540514,V054,on-time,2025-01-06,V054,1.3532863027749038,3754.0,False,5
ORD143578,2025-01-06 20:00:00,,hub_2,0.1986801824483706,0.22790434862110942,-0.5734850943748593,-0.32825279243569155,V072,cancelled,2025-01-06,V072,0.18170265848911824,3875.0,True,20
ORD143579,2025-01-07 08:00:00,2025-01-07 11:45:00.430760433,hub_3,0.04454821448296542,0.21772649463417793,-0.330430493990212,0.5201478793043701,V093,late,2025-01-07,V093,1.4650389253791756,8286.0,False,8
ORD143580,2025-01-04 22:00:00,2025-01-05 01:12:10.471841377,hub_3,0.36827124179761483,0.534478246855258,0.7917022330149959,-0.8021637015039385,V078,on-time,2025-01-04,V078,-1.0170933712402719,9803.0,False,22
ORD143581,2025-01-01 21:00:00,2025-01-01 23:34:55.825117752,hub_2,0.8926606776573607,0.48432682046075115,0.41136055078193806,-0.01845879397470095,V027,on-time,2025-01-01,V027,-1.1822803679177485,1456.0,False,21
ORD143582,2025-01-01 20:00:00,2025-01-01 22:07:37.044320523,hub_1,0.7043574641827206,0.6577789628285018,-0.2622427339828215,0.6009828391770639,V061,late,2025-01-01,V061,-0.23289672465017044,9957.0,False,20
ORD143583,2025-01-06 22:00:00,2025-01-07 00:46:31.518706065,hub_2,0.5686457434043461,0.6864153160846058,-0.8053776043247575,-0.7199442298950425,V069,on-time,2025-01-06,V069,1.0371128512857555,3875.0,False,22
ORD143584,2025-01-07 20:00:00,2025-01-07 22:08:40.800023955,hub_1,0.8185913887528073,0.05565129093758969,0.9612279614981776,-0.9661265418018506,V068,late,2025-01-07,V068,-0.11001500732792631,9590.0,False,20
ORD143585,2025-01-02 20:00:00,2025-01-02 22:35:56.423561726,hub_3,0.8355859764881828,0.5942319577204103,-0.7719233463762852,-0.9733744713681896,V021,late,2025-01-02,V021,0.9585459227808745,6169.0,False,20
ORD143586,2025-01-07 09:00:00,2025-01-07 12:09:23.983639286,hub_1,0.593541816579851,0.684464729057197,-1.3111780447804189,-0.560615513791614,V050,late,2025-01-07,V050,1.3171577081897219,9590.0,False,9
ORD143587,2025-01-05 14:00:00,2025-01-05 17:33:05.550139623,hub_1,0.3103269206212289,0.40602068630499843,-1.0826583279527855,2.5481420650303437,V095,on-time,2025-01-05,V095,1.5010546606828656,1142.0,False,14
ORD143588,2025-01-08 09:00:00,2025-01-08 10:37:04.294127881,hub_1,0.88055504828165,0.8926590585440408,-1.0162119380820764,-0.6285574293481757,V060,on-time,2025-01-08,V060,-1.0484998286783522,2616.0,False,9
ORD143589,2025-01-07 18:00:00,,hub_1,0.3498394167650716,0.4585999705274162,-0.13016924563229126,-0.8225273089362175,V080,cancelled,2025-01-07,V080,-0.7335460543639128,9590.0,True,18
ORD143590,2025-01-08 00:00:00,,hub_3,0.17308753838850777,0.774586045123101,-0.6594648365876191,0.19613268119382418,V040,cancelled,2025-01-08,V040,-1.3468426660223485,1641.0,True,0
ORD143592,2025-01-05 19:00:00,2025-01-05 20:07:48.344679040,hub_2,0.08440451426240969,0.9422974071926546,-0.3355048389670557,-0.6895206580825834,V010,on-time,2025-01-05,V010,-2.1482727842461,9709.0,False,19
ORD143593,2025-01-01 10:00:00,2025-01-01 12:56:03.645057879,hub_1,0.21099159613480367,0.48468579176858384,-0.34641966880002817,-0.9293581821994432,V045,on-time,2025-01-01,V045,1.3704327019533893,9957.0,False,10
ORD143594,2025-01-04 15:00:00,2025-01-04 19:11:49.119131475,hub_2,0.8475458225855022,0.18848999089686913,-0.10127789481227133,-1.3436654553755556,V066,on-time,2025-01-04,V066,0.4830868692684968,1177.0,False,15
ORD143595,2025-01-06 15:00:00,2025-01-06 18:14:50.148160497,hub_2,0.4173237704061492,0.10715647696065389,-0.5787793305782075,2.3898515530298154,V002,late,2025-01-06,V002,-0.0076651511212510294,3875.0,False,15
ORD143596,2025-01-03 05:00:00,2025-01-03 08:10:25.466951103,hub_2,0.4885611785108708,0.4969605448956145,0.7551906903746978,0.17357855494648336,V027,on-time,2025-01-03,V027,2.2029111700704815,8701.0,False,5
ORD143597,2025-01-06 08:00:00,2025-01-06 10:14:33.361530331,hub_2,0.5387354474659531,0.19152182408589624,-0.37609153430805164,-1.4283539587887129,V027,on-time,2025-01-06,V027,-0.6058676334588422,3875.0,False,8
ORD143598,2025-01-01 19:00:00,2025-01-01 22:28:22.850635375,hub_3,0.492952115299623,0.23774813057713118,0.3590153335914023,1.422419322817565,V045,on-time,2025-01-01,V045,0.45457698759259224,2460.0,False,19
ORD143599,2025-01-05 03:00:00,2025-01-05 05:41:52.537042716,hub_2,0.2178957362931584,0.049956519815964384,-1.0292190786605055,-0.7112237629680629,V035,on-time,2025-01-05,V035,1.685136027718123,9709.0,False,3
ORD143600,2025-01-02 09:00:00,2025-01-02 12:06:17.545795567,hub_1,0.9160799200435079,0.9245612827030527,0.7308162353077018,-0.07525783411400022,V037,on-time,2025-01-02,V037,0.08904750940050934,4031.0,False,9
ORD143602,2025-01-06 20:00:00,2025-01-06 23:55:30.435084231,hub_3,0.651054348168131,0.8041565032064,1.75538563650025,0.04054001222796254,V083,late,2025-01-06,V083,0.1792608363849976,3754.0,False,20
ORD143603,2025-01-06 04:00:00,2025-01-06 07:40:33.827368368,hub_2,0.8366734434843579,0.7989301610969051,0.47344867051496864,-0.768065346743336,V018,on-time,2025-01-06,V018,1.1790461984405436,3875.0,False,4
ORD143604,2025-01-03 04:00:00,2025-01-03 07:19:59.781600112,hub_1,0.6766055965442703,0.7549830872560506,0.5786256144272,0.30979843842842963,V011,on-time,2025-01-03,V011,1.5275750206933751,1008.0,False,4
ORD143605,2025-01-03 03:00:00,2025-01-03 06:00:46.325522502,hub_3,0.12107344202011916,0.8097613411763973,0.4456145385116018,-0.8436717278064105,V030,on-time,2025-01-03,V030,1.7448848811594841,9211.0,False,3
ORD143606,2025-01-06 13:00:00,2025-01-06 16:21:55.613688130,hub_2,0.33947935856995315,0.023485976588801805,1.8822074304782395,-1.2198196140939148,V078,on-time,2025-01-06,V078,1.6624733943175174,3875.0,False,13
ORD143607,2025-01-02 11:00:00,2025-01-02 14:49:26.554760036,hub_1,0.3735895789677812,0.7132403663807168,0.5198561504698731,0.24860290181328096,V058,late,2025-01-02,V058,-0.000642776145689538,4031.0,False,11
ORD143608,2025-01-07 08:00:00,2025-01-07 11:07:51.725402227,hub_1,0.6721435367552573,0.794833600658535,0.07096233412988327,-0.9476900511512326,V019,on-time,2025-01-07,V019,1.730753736137375,9590.0,False,8
ORD143609,2025-01-04 18:00:00,2025-01-04 21:24:41.580944910,hub_1,0.7051585219372001,0.38462108965978814,0.6856570915037595,0.12724688254791153,V042,on-time,2025-01-04,V042,-0.5983402461971198,4321.0,False,18
ORD143610,2025-01-04 22:00:00,2025-01-05 01:53:32.672751345,hub_2,0.5564443479312047,0.5151900201323087,0.22033043356892207,2.329454699701934,V083,late,2025-01-04,V083,-0.4160529308370603,1177.0,False,22
ORD143611,2025-01-01 02:00:00,2025-01-01 04:10:16.167640396,hub_3,0.3998355416031245,0.8192104500384971,-1.1836102629844831,-0.11357244660704782,V083,on-time,2025-01-01,V083,1.7444737851914298,2460.0,False,2
ORD143612,2025-01-02 03:00:00,2025-01-02 06:49:12.054529156,hub_2,0.8762600655172506,0.9244459564202998,0.17343484174814228,-1.3323991296474929,V018,on-time,2025-01-02,V018,1.873631556119391,7294.0,False,3
ORD143613,2025-01-06 01:00:00,2025-01-06 04:34:58.253277648,hub_3,0.554913019853764,0.41938899285980824,1.660841760533602,0.13785470699500563,V068,on-time,2025-01-06,V068,2.0909009892388024,3754.0,False,1
ORD143614,2025-01-07 21:00:00,,hub_3,0.8238442021232757,0.33151369044333023,-0.3038934712817754,-1.3672396588550284,V069,cancelled,2025-01-07,V069,-1.3640711488921606,8286.0,True,21
ORD143615,2025-01-02 09:00:00,,hub_1,0.9270741051977609,0.19352408707737823,-1.0764885013525092,-0.608818690503568,V067,cancelled,2025-01-02,V067,-0.523496699965135,4031.0,True,9
ORD143616,2025-01-04 11:00:00,2025-01-04 14:14:57.204851452,hub_1,0.4228424545106151,0.2274562930829802,0.9046421330693105,0.1165393120127449,V025,on-time,2025-01-04,V025,0.38617563574808156,4321.0,False,11
ORD143617,2025-01-06 20:00:00,2025-01-06 22:37:25.483664823,hub_1,0.2907490821003762,0.3177216319693912,0.007917490906519156,-1.167363867535284,V066,on-time,2025-01-06,V066,-0.877575707367095,4562.0,False,20
ORD143618,2025-01-05 14:00:00,2025-01-05 17:00:47.338624623,hub_2,0.3720041547319113,0.027653139261872184,-0.137065484259619,0.43395258846812357,V042,on-time,2025-01-05,V042,-0.29451234537929155,9709.0,False,14
ORD143619,2025-01-01 04:00:00,2025-01-01 07:27:10.473559952,hub_3,0.08271961986188359,0.8306968738295382,-0.7649595321130221,0.906025623418647,V075,on-time,2025-01-01,V075,0.4795700773036861,2460.0,False,4
ORD143620,2025-01-06 07:00:00,2025-01-06 09:35:00.895260534,hub_1,0.3503789775307453,0.8676057640220733,-0.2876655391345959,1.3877575146673449,V100,on-time,2025-01-06,V100,-1.2307429578161562,4562.0,False,7
ORD143622,2025-01-05 18:00:00,2025-01-05 20:41:36.040285057,hub_3,0.20585016968943393,0.8248058059340337,0.03202462343797312,0.210024852419908,V063,on-time,2025-01-05,V063,0.7625972643838784,1198.0,False,18
ORD143623,2025-01-05 05:00:00,2025-01-05 07:04:30.916240914,hub_3,0.17801097348401385,0.6189339651115802,-0.06367514253381884,-1.2927329255255704,V042,on-time,2025-01-05,V042,-2.049252793280802,1198.0,False,5
ORD143624,2025-01-01 16:00:00,2025-01-01 19:47:26.612535235,hub_2,0.3169784217675371,0.29123052628580126,1.0283445501544477,2.0322526345794136,V041,on-time,2025-01-01,V041,-0.6144143747837048,1456.0,False,16
ORD143625,2025-01-02 06:00:00,2025-01-02 08:41:24.220906782,hub_3,0.100654480278358,0.17600537131329475,-0.1426141062551358,-0.5851408071898062,V045,on-time,2025-01-02,V045,0.672194889770527,6169.0,False,6
ORD143626,2025-01-04 19:00:00,2025-01-04 21:38:16.456535062,hub_2,0.49310701260979783,0.8515725782222603,0.045898578139654075,0.012585472239822164,V038,on-time,2025-01-04,V038,-1.0007410592050625,1177.0,False,19
ORD143627,2025-01-07 16:00:00,2025-01-07 17:31:31.621611126,hub_1,0.6354716416416011,0.8538413359970036,-1.0706364748113084,0.18214942805450793,V009,on-time,2025-01-07,V009,-0.7982623720316148,9590.0,False,16
ORD143628,2025-01-05 07:00:00,2025-01-05 10:45:06.514571977,hub_3,0.5883570681675181,0.5040337210621146,1.0077356603660534,-0.8979521293750751,V062,late,2025-01-05,V062,2.1328920679468806,1198.0,False,7
ORD143629,2025-01-04 20:00:00,2025-01-04 22:47:17.136134887,hub_2,0.28020520884444977,0.9520055858539536,-1.0444294705162205,0.672710265192145,V008,on-time,2025-01-04,V008,1.0182536620362679,1177.0,False,20
ORD143630,2025-01-06 11:00:00,2025-01-06 15:13:43.948386375,hub_1,0.8606766617628168,0.5818255842817734,1.8494805943529262,-0.6455718983182241,V097,on-time,2025-01-06,V097,-0.772772305504497,4562.0,False,11
ORD143631,2025-01-04 09:00:00,2025-01-04 12:12:39.639581377,hub_1,0.1096840726898165,0.4729531390072452,0.6017801672068327,0.3643962970550963,V051,on-time,2025-01-04,V051,1.2892973011487716,4321.0,False,9
ORD143632,2025-01-03 06:00:00,2025-01-03 07:29:21.064008318,hub_1,0.001533199300894239,0.18503885651665541,-1.318914476266807,-0.39981495117471555,V035,on-time,2025-01-03,V035,-2.2055529566167054,1008.0,False,6
ORD143633,2025-01-07 07:00:00,2025-01-07 09:59:40.519220107,hub_3,0.1344490185339211,0.15904536307260742,-0.10746291826663516,-0.8691738866175283,V093,on-time,2025-01-07,V093,-1.1103538671687085,8286.0,False,7
ORD143634,2025-01-07 15:00:00,2025-01-07 17:53:55.290027703,hub_1,0.7239405090363675,0.22375073290356795,-0.370506327262391,-0.14327411600741924,V079,on-time,2025-01-07,V079,0.07737290018241384,9590.0,False,15
ORD143635,2025-01-04 00:00:00,2025-01-04 01:43:21.612893188,hub_1,0.7886426615282005,0.9082338665108409,-0.725503823461919,-0.5806657868012426,V022,on-time,2025-01-04,V022,-1.042160210456835,4321.0,False,0
ORD143636,2025-01-02 22:00:00,2025-01-02 23:57:14.744481861,hub_1,0.7664036146657054,0.2347928792328844,-0.9833600563594258,0.2883985536294282,V002,on-time,2025-01-02,V002,0.9625843717109733,4031.0,False,22
ORD143637,2025-01-06 23:00:00,2025-01-07 01:49:08.241679923,hub_2,0.32431665693470535,0.907263740799749,-0.28043802736152745,-0.2701189524903074,V080,on-time,2025-01-06,V080,0.9959532039541664,3875.0,False,23
ORD143638,2025-01-07 04:00:00,2025-01-07 06:47:56.678775705,hub_3,0.8748699493104368,0.7565587252806836,0.18285139797220212,-0.7482016736652736,V031,on-time,2025-01-07,V031,1.0566240702242922,8286.0,False,4
ORD143639,2025-01-04 21:00:00,2025-01-05 00:33:37.761889766,hub_1,0.8895014102850638,0.5156735917701667,0.2205231954983688,-0.5820014846369795,V088,late,2025-01-04,V088,0.21997510770087222,4321.0,False,21
ORD143640,2025-01-03 18:00:00,2025-01-03 22:20:17.656632729,hub_3,0.8201021234935197,0.3868844980712538,2.0848890947943177,0.29715725995363435,V097,on-time,2025-01-03,V097,0.05971430444333294,9211.0,False,18
ORD143641,2025-01-05 00:00:00,2025-01-05 01:43:44.505731953,hub_1,0.7370338196218071,0.20496273696045364,0.2904958273425971,-1.0016411994637986,V087,on-time,2025-01-05,V087,0.0726476181381196,1142.0,False,0
ORD143642,2025-01-07 14:00:00,2025-01-07 15:50:46.801508557,hub_2,0.8410727496804853,0.6445390800399764,-1.0888963994951764,-1.2803259737470063,V001,on-time,2025-01-07,V001,-1.5800569622781626,5104.0,False,14
ORD143643,2025-01-05 23:00:00,2025-01-06 01:31:08.976073256,hub_1,0.6583078239895599,0.9734583818438978,0.5458068858264438,-0.28294826291505987,V008,on-time,2025-01-05,V008,0.13341112233137503,1142.0,False,23
ORD143644,2025-01-06 21:00:00,,hub_3,0.9641449317485637,0.8866515494365785,-0.9440448085792733,-0.42160939629606736,V031,cancelled,2025-01-06,V031,-1.8963399409443833,3754.0,True,21
ORD143645,2025-01-06 13:00:00,2025-01-06 15:01:24.254718067,hub_1,0.6300520045874336,0.29195659949277797,-0.34958816097814926,-1.1842796919495626,V073,on-time,2025-01-06,V073,-1.946745742850256,4562.0,False,13
ORD143646,2025-01-07 12:00:00,2025-01-07 14:52:41.299654962,hub_3,0.1651183844775872,0.9847106972075608,1.1257321359320935,-1.0295014837317282,V052,on-time,2025-01-07,V052,-0.6531314170569303,8286.0,False,12
ORD143647,2025-01-02 12:00:00,2025-01-02 14:47:56.131100948,hub_3,0.18259771051523188,0.7984545518738742,-0.16750771849624624,-0.5758358444443299,V008,on-time,2025-01-02,V008,1.1635671009494388,6169.0,False,12
ORD143648,2025-01-07 19:00:00,2025-01-07 22:40:47.009222086,hub_2,0.43062572718594794,0.6751290331441737,-0.12157112720220531,0.16531250766118993,V005,on-time,2025-01-07,V005,0.9770090649974246,5104.0,False,19
ORD143650,2025-01-04 05:00:00,2025-01-04 09:33:12.440877670,hub_3,0.1403675822741377,0.7887578171335008,2.8058468692115794,-0.4637582013016035,V025,on-time,2025-01-04,V025,0.0767788170852694,9803.0,False,5
ORD143651,2025-01-08 02:00:00,2025-01-08 06:53:33.485733045,hub_2,0.1947314326533558,0.10783691120235517,0.4190116712194938,1.3720093659589512,V073,late,2025-01-08,V073,1.095208870013319,5493.0,False,2
ORD143652,2025-01-05 21:00:00,2025-01-05 23:10:32.565458636,hub_3,0.07714667319506674,0.4984288261678671,-0.4095216160614057,-1.1443032570133767,V058,on-time,2025-01-05,V058,-0.6812675160316563,1198.0,False,21
ORD143654,2025-01-04 01:00:00,2025-01-04 02:44:09.168613324,hub_1,0.22009972444378434,0.12608037663079585,-0.5234199011987385,-0.11984146935036608,V043,on-time,2025-01-04,V043,-1.142695825688265,4321.0,False,1
ORD143655,2025-01-06 04:00:00,2025-01-06 05:22:02.822509524,hub_1,0.5585346416189196,0.8975007727131583,-0.6767065381875865,-0.49417741992888226,V009,on-time,2025-01-06,V009,-0.6030791752177438,4562.0,False,4
ORD143656,2025-01-03 11:00:00,2025-01-03 14:03:52.279059221,hub_1,0.3884245222388856,0.9151143238952386,-1.1838450891122847,1.4390031906587775,V018,on-time,2025-01-03,V018,-0.8240660990420932,1008.0,False,11
ORD143657,2025-01-03 15:00:00,2025-01-03 18:18:35.146280584,hub_1,0.09378794143513858,0.6272622498166811,0.487165484118598,-0.26745382402317197,V071,on-time,2025-01-03,V071,1.212022975967943,1008.0,False,15
ORD143658,2025-01-03 09:00:00,2025-01-03 11:36:47.021799420,hub_1,0.15839477557824466,0.7222242643754839,1.930055600685931,-1.1694904618156468,V082,on-time,2025-01-03,V082,-1.2265269630692468,1008.0,False,9
ORD143659,2025-01-01 01:00:00,2025-01-01 02:53:40.629143432,hub_1,0.5198945862098228,0.42467634172402313,-0.7294795792227659,-0.6229659044336499,V049,on-time,2025-01-01,V049,-0.24439784621967584,9957.0,False,1
ORD143660,2025-01-04 05:00:00,2025-01-04 06:38:24.698353257,hub_3,0.1318683576027837,0.35666432670149106,-1.6799969031867332,-0.6137229840738788,V030,late,2025-01-04,V030,-1.000763568834723,9803.0,False,5
ORD143661,2025-01-03 22:00:00,,hub_3,0.7288917161412058,0.778307597078765,1.156554814424731,-1.1351854294525288,V098,cancelled,2025-01-03,V098,1.6856069362077526,9211.0,True,22
ORD143662,2025-01-05 23:00:00,2025-01-06 02:13:09.700232750,hub_2,0.09526953326163579,0.16045823160510508,-0.5526913962548632,-0.622822580087174,V080,late,2025-01-05,V080,0.3619872436899014,9709.0,False,23
ORD143663,2025-01-01 07:00:00,,hub_1,0.19015736857497245,0.5652996875656413,0.04838984520372851,-0.6339655150261573,V051,cancelled,2025-01-01,V051,0.44575577008302913,9957.0,True,7
ORD143664,2025-01-07 19:00:00,2025-01-07 21:56:04.250752180,hub_1,0.8760152751796468,0.5012760163093617,-0.3552670561879359,-0.4439430599375619,V007,on-time,2025-01-07,V007,0.3936139348506499,9590.0,False,19
ORD143665,2025-01-01 12:00:00,2025-01-01 14:25:49.390700142,hub_3,0.533563790824573,0.7450251519593962,-0.5035075289297989,-0.5530678389054088,V066,on-time,2025-01-01,V066,-0.0330266207536447,2460.0,False,12
ORD143666,2025-01-02 14:00:00,2025-01-02 16:51:27.611436704,hub_2,0.9891769236480954,0.8487440429622666,-0.2942912888278422,-1.0974055570261891,V069,on-time,2025-01-02,V069,1.0168404538891052,7294.0,False,14
ORD143667,2025-01-05 05:00:00,2025-01-05 07:17:36.129058234,hub_2,0.1524732080706812,0.6447600508278697,-0.16411946600047575,-1.1016831028090919,V017,on-time,2025-01-05,V017,0.36160393127705065,9709.0,False,5
ORD143668,2025-01-04 08:00:00,2025-01-04 09:17:17.630189505,hub_2,0.07742354196373213,0.9329309889574802,-0.8473699051976259,-0.9803329948723044,V097,late,2025-01-04,V097,-0.9132497701928244,1177.0,False,8
ORD143669,2025-01-01 05:00:00,2025-01-01 08:59:07.929616520,hub_1,0.07584485060358048,0.43399154938634865,1.289162401138172,-0.9998824797375739,V057,late,2025-01-01,V057,1.1900071464102868,9957.0,False,5
ORD143670,2025-01-01 18:00:00,2025-01-01 19:48:01.472021182,hub_1,0.9353476130981022,0.8429431238970437,-1.1826297500872398,-0.5644031059413194,V080,on-time,2025-01-01,V080,-0.6305534754802842,9957.0,False,18
ORD143671,2025-01-07 08:00:00,2025-01-07 11:42:27.578802128,hub_2,0.6432079347596158,0.1881664555506859,0.13260643804171687,2.4440717490357344,V083,on-time,2025-01-07,V083,0.7920097265009668,5104.0,False,8
ORD143672,2025-01-06 10:00:00,2025-01-06 12:41:26.963416003,hub_1,0.3370475413792988,0.004000647196676255,-0.13340323144526833,-1.0658112073019526,V068,on-time,2025-01-06,V068,2.241805976652195,4562.0,False,10
ORD143673,2025-01-05 08:00:00,2025-01-05 11:25:11.488169330,hub_1,0.3840708765890639,0.6303598981511982,0.8143094986778028,0.10133474328868579,V030,on-time,2025-01-05,V030,0.3360068997055305,1142.0,False,8
ORD143674,2025-01-03 04:00:00,2025-01-03 06:25:00.383090822,hub_1,0.7001621084763912,0.17793842226797096,0.7914063690236821,-0.7098084585560552,V007,late,2025-01-03,V007,0.3407181349171973,1008.0,False,4
ORD143675,2025-01-02 03:00:00,2025-01-02 04:35:07.422106470,hub_1,0.6166564541685915,0.9775258605288286,-0.518775747285495,0.5633319116245258,V090,on-time,2025-01-02,V090,-0.7313793115996692,4031.0,False,3
ORD143676,2025-01-07 09:00:00,2025-01-07 11:41:01.461528006,hub_2,0.3558109749233367,0.06363684639791245,-0.5844334456849163,-0.51299449325921,V047,on-time,2025-01-07,V047,0.8526825524708932,5104.0,False,9
ORD143677,2025-01-02 22:00:00,2025-01-03 01:02:47.870208542,hub_2,0.6900100733819627,0.5591110018178824,-0.24045696913018144,-0.0353278907289445,V023,on-time,2025-01-02,V023,1.2454912381891667,7294.0,False,22
ORD143678,2025-01-06 15:00:00,2025-01-06 17:46:24.016387645,hub_3,0.34257650568709863,0.8695697669363085,0.020576276970471204,0.6539543734622941,V014,late,2025-01-06,V014,0.3698454958354024,3754.0,False,15
ORD143679,2025-01-03 08:00:00,2025-01-03 10:15:59.375341288,hub_1,0.4523713341101825,0.5908964419555787,1.052865709427475,-0.1822292352876722,V060,on-time,2025-01-03,V060,-1.3183153845668876,1008.0,False,8
ORD143680,2025-01-03 06:00:00,2025-01-03 09:09:48.554671312,hub_1,0.8508002398417531,0.4880977024382105,-1.351082992462449,-0.43995163115814423,V095,on-time,2025-01-03,V095,1.132874327236697,1008.0,False,6
ORD143681,2025-01-04 06:00:00,2025-01-04 08:38:31.778745162,hub_1,0.11823301563324407,0.5009765086161337,0.7046764074567692,1.0558753194639534,V050,on-time,2025-01-04,V050,0.12755829594608747,4321.0,False,6
ORD143682,2025-01-01 00:00:00,,hub_3,0.432430110989948,0.15536570062113242,-1.512910071645164,-0.4507217064371512,V091,cancelled,2025-01-01,V091,-1.2297796450823457,2460.0,True,0
ORD143683,2025-01-07 23:00:00,2025-01-08 00:33:15.376299591,hub_3,0.0918824074201865,0.4336451645311854,0.9828047750708288,-0.7992553448417952,V037,on-time,2025-01-07,V037,-1.6373201200958838,8286.0,False,23
ORD143684,2025-01-01 22:00:00,2025-01-02 00:33:14.466270459,hub_3,0.03871111244946235,0.9357863994663376,-0.5883360779757468,-1.0132556068911227,V080,on-time,2025-01-01,V080,0.8679935374377903,2460.0,False,22
ORD143685,2025-01-02 17:00:00,2025-01-02 19:35:10.402527552,hub_3,0.9660814951303394,0.035151130846429623,0.5042914481026591,-0.3665083637680206,V029,late,2025-01-02,V029,0.5920028225752296,6169.0,False,17
ORD143686,2025-01-08 09:00:00,,hub_1,0.5625225072336946,0.6511464034087453,-1.2406303545708708,0.7438830960020342,V026,cancelled,2025-01-08,V026,1.2255659938584207,2616.0,True,9
